user_id,game_type,reaction_time,accuracy,mistakes,completion_time,level_reached,stress_answer,frustration,historical_score,cognitive_score,label_stress
180,memory_pattern,228.9,0.6667,1,37.5,2,1,0,90.6,58.0,0
145,reaction_speed,420.4,0.7002,1,2102.1,1,2,0,78.1,0.0,1
127,persistence_challenge,386.6,0.6,2,59.9,3,4,0,102.0,48.1,1
9,reaction_speed,559.2,0.7894,1,2795.9,1,3,1,92.2,0.0,2
34,emotional_recognition,1050.3,0.8,2,45.2,8,2,0,47.4,55.0,0
153,reaction_speed,455.8,0.9268,0,1823.1,1,2,0,85.3,0.0,1
38,memory_pattern,482.1,0.5,2,49.7,2,2,0,73.5,42.2,0
197,focus_tracking,477.4,0.9,1,27.7,9,2,0,94.4,70.2,0
122,reaction_speed,416.5,0.864,0,1666.0,1,1,0,92.5,0.0,1
116,reaction_speed,375.4,0.44,2,1501.7,1,2,0,44.1,0.0,1
97,decision_making,375.6,0.8,2,29.5,8,2,0,91.5,63.2,0
75,focus_tracking,456.5,0.8,2,30.1,8,2,0,67.4,62.4,0
37,reaction_speed,787.4,0.9794,0,3149.8,1,1,0,86.2,0.0,1
103,emotional_recognition,646.6,0.9,1,44.7,9,2,0,95.7,67.1,1
197,reaction_speed,521.5,0.7742,0,1564.4,1,3,0,86.4,0.0,2
69,reaction_speed,247.1,0.7077,1,1235.5,1,1,0,77.9,0.0,1
64,reaction_speed,646.5,0.8689,0,3232.3,1,2,0,62.0,0.0,1
74,persistence_challenge,888.3,1.0,0,58.2,5,3,0,87.3,71.3,0
155,decision_making,424.6,0.9,1,36.6,9,2,0,69.4,70.1,0
124,decision_making,312.2,0.7,3,24.9,7,2,0,71.0,55.9,0
38,memory_pattern,553.2,0.8,1,61.5,4,1,0,79.0,60.3,0
187,focus_tracking,595.7,0.9,1,36.5,9,2,0,83.1,68.4,0
137,focus_tracking,598.3,0.9,1,32.0,9,1,0,87.6,68.8,0
32,decision_making,526.3,0.8,2,28.6,8,2,0,78.0,61.7,0
83,emotional_recognition,802.0,1.0,0,39.2,10,3,0,88.5,74.1,0
48,reaction_speed,514.4,0.7247,1,2571.9,1,3,1,94.8,0.0,2
30,memory_pattern,461.4,0.6667,1,43.6,2,2,0,75.0,55.0,0
23,persistence_challenge,606.7,0.6,2,64.3,3,1,0,92.9,45.5,0
111,decision_making,651.1,0.6,4,21.1,6,1,0,70.1,44.5,0
140,persistence_challenge,346.1,0.4,3,69.0,2,2,0,99.7,33.6,1
180,emotional_recognition,745.9,0.8,2,34.6,8,2,0,85.4,59.1,0
36,focus_tracking,506.1,0.6,4,29.6,6,2,0,72.1,45.9,1
1,memory_pattern,454.7,0.6667,1,40.4,2,2,0,68.0,55.4,0
19,memory_pattern,566.9,0.2857,5,34.3,2,2,0,65.4,24.0,1
9,persistence_challenge,623.7,0.6,2,81.7,3,3,1,89.1,43.6,1
30,reaction_speed,575.7,0.8368,0,2878.3,1,2,0,71.3,0.0,1
160,memory_pattern,200.0,0.4,3,43.6,2,2,0,80.8,37.6,1
84,focus_tracking,265.6,0.8,2,28.9,8,2,0,55.2,64.3,0
42,memory_pattern,704.6,0.75,2,60.4,6,4,0,82.5,53.9,1
198,persistence_challenge,823.8,0.6,2,47.9,3,1,0,99.2,45.0,0
44,emotional_recognition,297.9,0.9,1,31.8,9,2,0,79.9,71.8,0
153,reaction_speed,480.0,0.6566,1,2400.0,1,2,0,100.3,0.0,1
121,memory_pattern,687.5,0.8,1,61.3,4,3,0,55.1,59.0,1
35,emotional_recognition,622.6,0.8,2,35.3,8,1,0,82.6,60.2,0
43,memory_pattern,632.5,0.5,4,44.9,4,3,0,76.0,37.2,1
51,memory_pattern,698.9,0.7143,2,47.0,5,1,0,93.2,53.2,0
59,decision_making,486.1,0.5,5,29.6,5,2,0,96.9,38.1,1
13,emotional_recognition,1145.6,1.0,0,47.3,10,2,0,77.9,69.8,0
48,memory_pattern,727.4,0.5,3,54.5,3,2,0,95.6,37.3,1
61,decision_making,776.2,0.9,1,26.3,9,2,0,86.9,67.2,0
30,reaction_speed,631.3,0.9102,0,1893.9,1,1,0,57.2,0.0,1
153,emotional_recognition,346.3,0.5,5,49.3,5,3,0,93.0,37.6,1
116,decision_making,414.7,0.6,4,33.3,6,3,0,37.1,46.5,1
122,focus_tracking,365.1,0.6,4,26.7,6,1,0,74.1,47.3,0
9,focus_tracking,435.8,0.7,3,30.0,7,2,0,92.1,54.6,0
180,reaction_speed,434.1,0.6791,1,1736.4,1,2,0,86.3,0.0,1
32,reaction_speed,370.5,0.724,0,1111.6,1,1,0,83.7,0.0,1
168,emotional_recognition,1011.1,0.8,2,56.9,8,3,0,94.9,54.2,1
83,memory_pattern,394.0,0.5,2,48.3,2,2,0,98.6,43.2,1
81,emotional_recognition,685.4,0.7,3,28.6,7,3,0,53.6,52.1,1
36,emotional_recognition,426.6,0.8,2,40.2,8,3,0,71.2,61.7,1
143,memory_pattern,464.2,0.5714,3,58.5,4,2,0,87.4,43.8,1
119,reaction_speed,413.4,0.7943,1,2067.1,1,1,0,83.9,0.0,1
10,persistence_challenge,453.2,0.8,1,67.5,4,4,0,96.0,60.7,1
25,reaction_speed,595.4,0.9352,0,2977.2,1,2,0,86.8,0.0,2
68,persistence_challenge,425.5,0.2,4,108.6,1,3,0,90.1,14.9,1
183,decision_making,429.7,0.7,3,32.6,7,1,0,99.4,54.4,0
143,emotional_recognition,284.6,0.7,3,53.6,7,2,0,85.1,53.8,1
125,emotional_recognition,752.0,0.8,2,45.4,8,2,0,83.8,57.9,0
15,emotional_recognition,721.4,0.5,5,49.8,5,1,0,93.7,33.8,0
81,focus_tracking,582.2,0.9,1,43.7,9,2,0,60.5,67.8,0
188,memory_pattern,343.2,0.6,2,32.1,3,2,0,48.2,51.4,1
36,focus_tracking,335.8,0.7,3,35.2,7,3,1,80.7,55.1,1
66,persistence_challenge,717.2,0.4,3,74.0,2,2,0,58.6,29.4,1
193,reaction_speed,386.7,0.8251,0,1546.8,1,1,0,88.2,0.0,1
108,memory_pattern,894.6,0.8333,1,50.3,5,2,0,70.9,60.0,0
47,persistence_challenge,1092.6,0.6,2,56.9,3,2,0,64.1,41.4,1
188,reaction_speed,322.3,0.8543,0,1289.4,1,2,0,40.8,0.0,1
155,reaction_speed,590.9,0.8221,0,2363.7,1,3,0,66.5,0.0,2
88,persistence_challenge,412.6,0.6,2,58.1,3,2,0,85.2,48.1,1
75,focus_tracking,455.6,0.8,2,29.9,8,2,0,60.6,62.4,0
185,emotional_recognition,309.0,0.9,1,42.1,9,2,0,64.9,70.7,0
173,focus_tracking,318.0,0.8,2,35.1,8,3,0,52.8,63.3,0
178,emotional_recognition,303.8,0.7,3,56.3,7,2,0,90.5,53.3,0
184,focus_tracking,362.8,0.6,4,32.0,6,1,0,72.1,47.2,0
11,decision_making,369.7,0.7,3,24.8,7,4,0,43.5,55.3,1
122,reaction_speed,366.9,0.8027,0,1467.7,1,3,0,83.4,0.0,2
134,emotional_recognition,1234.4,0.8,2,34.6,8,3,0,91.4,54.2,1
149,decision_making,550.6,0.6,4,21.7,6,1,0,74.2,45.5,0
112,reaction_speed,324.6,0.7369,1,1623.0,1,1,0,64.2,0.0,1
153,emotional_recognition,603.0,0.4,6,49.0,4,3,0,101.9,27.1,1
84,focus_tracking,757.3,0.8,2,32.7,8,3,1,72.2,59.2,1
46,memory_pattern,487.8,0.4286,4,56.6,3,2,0,63.1,33.2,1
96,memory_pattern,641.0,0.625,3,64.2,5,2,0,94.6,44.7,0
66,focus_tracking,311.3,0.6,4,30.8,6,2,0,26.0,47.8,1
133,persistence_challenge,738.9,0.2,4,58.7,1,1,0,83.6,16.7,1
135,reaction_speed,464.2,0.7684,0,1392.5,1,1,0,66.4,0.0,1
99,reaction_speed,383.6,0.7352,1,1918.1,1,1,0,85.6,0.0,1
187,emotional_recognition,336.3,0.6,4,50.8,6,4,1,86.1,45.6,1
70,decision_making,352.9,0.7,3,23.6,7,3,1,96.5,55.5,1
24,persistence_challenge,269.5,0.2,4,53.5,1,3,0,53.5,22.0,1
191,memory_pattern,435.7,0.4,3,59.9,2,2,0,83.2,33.7,1
9,persistence_challenge,350.2,0.4,3,41.5,2,2,0,101.9,36.4,1
117,memory_pattern,313.8,0.8,1,54.4,4,3,0,61.3,63.4,0
129,focus_tracking,480.9,0.8,2,30.4,8,1,0,60.5,62.1,0
52,emotional_recognition,676.0,0.8,2,49.0,8,2,0,78.0,58.3,0
129,decision_making,238.0,1.0,0,17.2,10,1,0,58.2,80.6,0
137,reaction_speed,417.3,0.6881,0,1251.8,1,2,0,78.0,0.0,1
35,memory_pattern,818.6,0.8571,1,60.6,6,3,0,74.3,61.2,1
53,memory_pattern,419.2,0.75,2,41.8,6,3,1,72.6,58.6,1
165,memory_pattern,437.3,0.75,2,66.3,6,1,0,78.4,56.0,0
21,emotional_recognition,800.5,0.9,1,47.0,9,2,0,84.8,65.3,0
43,emotional_recognition,754.3,0.6,4,30.0,6,2,0,71.7,43.5,1
156,decision_making,215.3,0.8,2,26.7,8,1,0,69.8,64.8,0
145,emotional_recognition,365.6,0.7,3,40.8,7,4,0,81.9,54.3,1
93,persistence_challenge,556.4,0.8,1,41.5,4,3,0,67.2,62.3,0
114,persistence_challenge,471.2,0.6,2,62.8,3,2,0,39.8,47.0,0
72,persistence_challenge,867.2,0.8,1,83.5,4,3,0,68.4,55.0,0
78,emotional_recognition,421.6,0.9,1,46.7,9,2,0,96.0,69.1,0
153,emotional_recognition,532.4,0.7,3,36.8,7,2,0,99.0,53.0,0
0,reaction_speed,362.4,0.8479,0,1087.3,1,1,0,87.3,0.0,2
188,emotional_recognition,800.3,0.9,1,43.6,9,3,0,62.8,65.6,0
42,emotional_recognition,435.0,0.7,3,43.5,7,2,0,116.9,53.3,1
192,emotional_recognition,396.2,0.9,1,42.9,9,3,0,80.0,69.7,0
161,emotional_recognition,370.0,0.6,4,44.6,6,3,1,70.7,45.8,1
48,focus_tracking,413.1,0.8,2,38.6,8,2,0,85.0,62.0,0
177,reaction_speed,561.7,0.822,0,1685.2,1,3,0,65.4,0.0,1
151,reaction_speed,293.3,0.7627,0,1173.3,1,2,0,70.4,0.0,2
92,decision_making,233.9,0.6,4,25.3,6,2,0,89.0,48.7,1
46,decision_making,411.0,0.7,3,21.2,7,2,0,65.4,54.9,0
25,memory_pattern,472.0,0.5,2,44.8,2,1,0,83.8,42.8,0
75,decision_making,286.1,0.6,4,23.0,6,4,0,46.2,48.1,1
179,decision_making,401.6,0.7,3,23.9,7,4,0,58.1,55.0,1
122,persistence_challenge,455.4,0.4,3,64.8,2,3,0,115.5,33.0,1
46,reaction_speed,441.7,0.7661,0,1766.7,1,2,0,65.2,0.0,1
109,emotional_recognition,553.1,1.0,0,39.7,10,2,0,76.7,76.5,0
164,reaction_speed,661.9,0.8124,0,1985.6,1,1,0,89.5,0.0,1
192,reaction_speed,389.6,0.4853,2,1558.5,1,2,0,77.4,0.0,1
110,reaction_speed,659.8,0.9204,0,2639.2,1,2,0,93.6,0.0,1
119,memory_pattern,541.8,0.7143,2,45.5,5,1,0,66.8,54.9,0
171,memory_pattern,393.7,0.875,1,37.2,7,1,0,74.4,68.8,0
118,emotional_recognition,863.1,0.7,3,37.3,7,2,0,94.0,49.6,1
49,reaction_speed,683.8,0.7378,1,3418.8,1,2,0,64.2,0.0,1
69,decision_making,520.4,0.5,5,23.0,5,2,0,68.6,37.8,1
8,reaction_speed,224.9,0.6126,1,899.7,1,2,0,68.9,0.0,2
167,reaction_speed,472.9,0.8768,0,1891.4,1,2,0,95.7,0.0,2
193,memory_pattern,366.9,0.6,2,56.1,3,1,0,79.7,48.7,0
40,decision_making,494.5,0.7,3,29.2,7,4,0,49.0,54.1,1
141,decision_making,389.8,0.7,3,36.3,7,2,0,100.0,54.5,0
58,decision_making,454.1,0.8,2,18.9,8,1,0,80.8,62.5,0
14,reaction_speed,688.0,0.771,1,3440.1,1,1,0,72.2,0.0,1
129,persistence_challenge,367.0,0.4,3,66.2,2,2,0,59.9,33.7,1
136,memory_pattern,280.5,0.6667,1,46.6,2,1,0,61.4,56.5,0
71,reaction_speed,373.8,0.8952,0,1121.3,1,3,1,78.7,0.0,2
86,memory_pattern,389.4,0.5,4,49.0,4,2,1,65.1,39.2,1
81,reaction_speed,628.3,0.5003,1,1885.0,1,2,0,43.1,0.0,1
153,memory_pattern,382.5,0.625,3,42.5,5,2,0,105.3,49.4,1
48,focus_tracking,634.2,0.9,1,27.4,9,2,0,94.5,68.7,0
101,decision_making,397.2,0.8,2,24.8,8,1,0,86.4,63.0,0
169,emotional_recognition,492.7,0.4,6,33.6,4,4,1,103.1,29.7,2
64,focus_tracking,402.4,0.8,2,30.2,8,2,0,69.3,63.0,0
176,memory_pattern,440.5,0.8571,1,54.6,6,3,0,86.1,65.6,0
9,reaction_speed,804.1,0.9628,0,2412.3,1,4,0,88.6,0.0,2
9,memory_pattern,534.9,0.4,3,62.7,2,3,0,80.6,32.4,1
164,focus_tracking,273.9,0.6,4,38.3,6,3,0,94.1,47.4,1
31,reaction_speed,499.7,0.8774,0,1499.2,1,2,0,78.6,0.0,2
91,reaction_speed,411.5,0.9247,0,1234.5,1,2,0,95.9,0.0,2
183,persistence_challenge,347.4,0.6,2,93.1,3,3,0,89.5,45.2,1
78,decision_making,756.8,0.7,3,25.7,7,1,0,89.5,51.4,0
149,decision_making,358.2,0.8,2,24.0,8,1,0,53.9,63.4,0
28,memory_pattern,263.9,0.75,2,67.2,6,3,0,83.9,57.6,1
61,emotional_recognition,1032.8,0.9,1,44.6,9,1,0,83.0,63.2,0
144,focus_tracking,369.9,0.6,4,37.4,6,3,0,95.3,46.6,1
73,reaction_speed,448.2,0.4653,2,1793.0,1,2,0,85.9,0.0,1
112,persistence_challenge,593.3,0.8,1,65.3,4,2,0,30.6,59.5,0
33,emotional_recognition,462.7,0.9,1,33.2,9,2,0,57.5,70.1,0
93,decision_making,400.8,0.7,3,30.5,7,2,0,78.1,54.9,0
26,persistence_challenge,428.4,0.6,2,46.1,3,2,0,77.3,49.1,1
111,emotional_recognition,324.3,0.8,2,40.5,8,3,0,73.9,62.7,0
57,memory_pattern,822.9,0.6667,2,38.1,4,1,0,91.6,50.0,0
66,decision_making,472.1,1.0,0,26.2,10,2,0,37.5,78.3,0
123,reaction_speed,371.8,0.5787,2,1859.2,1,2,0,84.6,0.0,1
3,decision_making,356.1,0.8,2,23.2,8,3,0,48.2,63.4,0
145,decision_making,509.0,0.7,3,27.5,7,3,0,82.0,53.9,1
1,reaction_speed,849.7,0.479,2,4248.7,1,2,0,72.7,0.0,1
81,decision_making,721.5,0.6,4,34.2,6,3,0,53.6,43.4,1
165,emotional_recognition,923.8,0.9,1,39.5,9,2,0,69.4,64.8,0
35,persistence_challenge,437.3,0.8,1,62.8,4,1,0,70.8,61.3,0
14,focus_tracking,380.2,0.9,1,36.7,9,3,0,55.1,70.5,1
61,emotional_recognition,422.6,0.6,4,50.7,6,2,0,97.3,44.7,1
100,memory_pattern,600.0,0.6,2,57.1,3,1,0,75.7,46.3,0
178,persistence_challenge,681.0,0.4,3,54.8,2,1,0,89.5,31.7,0
82,persistence_challenge,765.9,0.8,1,72.8,4,2,0,69.6,57.1,0
78,decision_making,329.1,0.7,3,34.1,7,2,0,76.8,55.3,0
77,decision_making,656.5,0.4,6,34.5,4,4,0,57.9,28.0,1
6,decision_making,418.0,0.6,4,26.0,6,2,0,79.7,46.8,0
12,decision_making,495.7,0.6,4,27.0,6,2,0,84.8,46.0,0
154,reaction_speed,327.4,0.6985,1,1637.0,1,2,0,59.2,0.0,1
52,emotional_recognition,1014.7,0.8,2,49.7,8,2,0,77.2,54.9,1
16,focus_tracking,448.8,0.5,5,34.9,5,2,0,73.4,38.0,0
50,decision_making,671.4,0.5,5,28.6,5,3,0,81.3,36.3,1
149,reaction_speed,397.5,0.9942,0,1987.7,1,1,0,73.7,0.0,1
8,focus_tracking,582.5,0.8,2,37.5,8,3,0,85.0,60.4,0
162,memory_pattern,193.6,0.6667,1,59.9,2,2,0,64.7,56.1,1
199,persistence_challenge,774.6,0.4,3,59.4,2,2,0,69.4,30.3,1
87,persistence_challenge,358.8,1.0,0,51.9,5,1,0,89.4,77.2,0
121,persistence_challenge,475.5,0.8,1,55.9,4,2,0,59.3,61.7,0
73,emotional_recognition,350.0,0.8,2,41.0,8,2,0,104.0,62.4,1
161,persistence_challenge,840.7,0.6,2,75.4,3,1,0,73.4,42.1,0
168,decision_making,550.2,0.4,6,21.8,4,1,0,81.4,29.5,1
181,emotional_recognition,727.8,0.8,2,49.8,8,1,0,58.1,57.7,0
8,focus_tracking,458.8,0.5,5,44.7,5,1,0,71.3,36.9,1
72,memory_pattern,716.7,0.6667,1,34.1,2,2,0,90.9,53.4,0
29,persistence_challenge,276.3,0.4,3,54.6,2,1,0,88.2,35.8,0
186,decision_making,385.9,0.6,4,35.0,6,4,1,65.4,46.6,1
185,focus_tracking,639.1,0.5,5,35.6,5,3,0,75.5,36.0,1
126,emotional_recognition,496.3,0.6,4,45.5,6,2,0,63.2,44.5,0
169,decision_making,659.1,0.7,3,28.3,7,2,0,81.0,52.4,1
110,persistence_challenge,822.4,0.6,2,55.1,3,2,0,86.0,44.3,1
166,decision_making,347.9,0.5,5,21.2,5,1,0,66.3,39.5,0
73,decision_making,402.4,0.8,2,34.4,8,2,0,87.7,62.5,0
25,focus_tracking,630.9,0.5,5,24.1,5,3,1,77.4,36.7,2
97,reaction_speed,361.0,0.8497,0,1444.1,1,2,0,97.1,0.0,2
36,persistence_challenge,937.9,0.2,4,64.6,1,1,0,84.8,14.2,1
79,memory_pattern,349.2,0.3333,2,69.1,1,4,1,94.6,31.6,2
160,decision_making,617.4,0.5,5,30.5,5,1,0,59.2,36.8,0
159,emotional_recognition,601.4,0.9,1,46.9,9,2,0,68.9,67.3,0
4,decision_making,308.1,0.5,5,28.9,5,2,0,94.6,39.9,1
141,memory_pattern,602.6,0.5,2,60.5,2,4,0,87.6,39.9,1
65,persistence_challenge,635.9,0.6,2,83.9,3,1,0,96.7,43.3,1
12,memory_pattern,373.9,0.7143,2,57.0,5,3,1,81.9,55.4,1
46,decision_making,708.9,0.6,4,31.4,6,3,0,68.8,43.8,1
152,memory_pattern,344.2,0.625,3,37.6,5,2,0,85.3,50.3,1
43,emotional_recognition,357.1,0.7,3,33.5,7,1,0,50.7,55.1,0
144,persistence_challenge,411.0,0.8,1,49.0,4,2,0,84.4,63.0,0
105,focus_tracking,381.3,0.8,2,38.5,8,4,0,108.9,62.3,1
138,reaction_speed,259.6,0.8488,0,778.8,1,1,0,43.4,0.0,1
137,persistence_challenge,202.3,0.8,1,59.8,4,2,0,87.8,64.0,0
114,decision_making,319.2,0.5,5,30.4,5,2,0,50.0,39.8,0
171,memory_pattern,666.8,0.7143,2,32.2,5,1,0,60.8,55.0,0
10,focus_tracking,549.9,0.5,5,23.9,5,2,0,91.0,37.5,1
42,persistence_challenge,361.4,0.6,2,76.8,3,3,0,86.0,46.7,1
143,persistence_challenge,1071.6,0.2,4,57.2,1,2,0,70.3,13.6,1
48,memory_pattern,359.6,0.75,1,46.7,3,2,0,81.6,60.7,0
107,emotional_recognition,504.0,0.5,5,25.7,5,2,0,74.5,38.0,0
50,focus_tracking,393.6,0.6,4,29.0,6,3,0,61.1,47.1,1
168,memory_pattern,409.7,0.1667,5,41.1,1,3,0,81.4,17.8,1
126,focus_tracking,548.5,0.9,1,33.0,9,2,0,53.3,69.2,0
0,memory_pattern,394.4,0.3333,2,47.3,1,3,0,79.6,33.3,1
193,persistence_challenge,691.0,0.6,2,87.1,3,3,1,80.7,42.4,1
54,memory_pattern,592.1,0.875,1,51.5,7,2,0,73.7,65.4,0
141,persistence_challenge,312.7,0.4,3,78.0,2,1,0,95.8,33.1,1
34,persistence_challenge,559.8,0.6,2,77.8,3,2,0,67.4,44.6,0
101,decision_making,303.7,0.5,5,21.9,5,2,0,75.5,40.0,1
86,reaction_speed,606.3,0.7765,1,3031.3,1,2,0,67.4,0.0,1
79,emotional_recognition,1250.2,0.7,3,53.1,7,3,1,86.2,44.2,1
111,persistence_challenge,365.7,0.8,1,74.3,4,3,0,71.2,60.9,0
156,persistence_challenge,603.2,0.6,2,48.1,3,1,0,63.1,47.2,0
189,reaction_speed,280.9,0.9698,0,1404.4,1,2,0,87.7,0.0,2
109,persistence_challenge,369.0,0.4,3,46.3,2,2,0,96.6,35.7,1
15,memory_pattern,338.3,0.75,1,33.8,3,2,0,84.0,62.2,0
45,reaction_speed,751.5,0.6022,1,3006.0,1,4,1,86.4,0.0,2
138,persistence_challenge,481.3,0.6,2,56.7,3,2,0,46.3,47.5,0
14,focus_tracking,417.3,0.6,4,31.5,6,4,1,71.1,46.7,1
157,memory_pattern,299.1,0.6667,1,51.0,2,2,0,81.9,55.9,1
190,reaction_speed,341.4,0.5652,2,1706.9,1,2,0,46.0,0.0,1
44,reaction_speed,391.0,0.8824,0,1954.8,1,2,0,71.2,0.0,1
192,memory_pattern,363.3,0.625,3,35.7,5,2,0,72.4,50.3,0
90,focus_tracking,334.3,0.5,5,30.6,5,1,0,90.0,39.6,0
144,emotional_recognition,549.0,0.8,2,38.1,8,2,0,99.9,60.7,0
136,reaction_speed,694.8,0.8544,0,2779.2,1,2,0,62.7,0.0,2
80,emotional_recognition,456.2,0.9,1,55.2,9,2,0,109.5,67.9,0
161,persistence_challenge,258.7,0.8,1,71.1,4,2,0,98.6,62.3,0
196,persistence_challenge,413.6,0.6,2,87.1,3,2,0,76.7,45.2,1
181,memory_pattern,420.7,0.6,2,49.3,3,1,0,71.4,48.9,0
147,memory_pattern,519.5,0.8571,1,65.7,6,3,0,87.5,63.7,0
175,focus_tracking,393.6,0.5,5,31.6,5,2,0,92.7,38.9,1
80,reaction_speed,342.9,0.6685,0,1028.8,1,2,0,85.9,0.0,1
113,memory_pattern,508.8,0.8571,1,43.5,6,2,0,73.8,66.0,0
172,reaction_speed,707.9,0.8774,0,2123.8,1,2,0,82.4,0.0,1
111,reaction_speed,653.5,0.8696,0,3267.6,1,2,0,56.9,0.0,1
165,decision_making,334.0,0.6,4,20.4,6,1,0,75.8,47.7,0
193,focus_tracking,400.6,0.7,3,36.1,7,2,0,79.7,54.4,0
68,reaction_speed,363.0,0.8528,0,1451.8,1,2,0,93.3,0.0,2
144,memory_pattern,254.3,0.75,1,69.3,3,2,0,87.1,59.5,0
23,persistence_challenge,263.2,0.4,3,65.9,2,1,0,68.7,34.8,0
11,persistence_challenge,509.8,0.8,1,71.2,4,1,0,62.3,59.8,0
80,decision_making,474.2,0.5,5,34.9,5,3,0,88.2,37.8,1
42,decision_making,382.4,0.9,1,35.4,9,2,0,91.4,70.6,0
58,emotional_recognition,680.1,0.6,4,48.8,6,1,0,89.4,42.3,0
80,emotional_recognition,880.1,0.7,3,43.0,7,1,0,94.4,48.9,0
164,focus_tracking,326.9,0.5,5,33.3,5,2,0,97.7,39.4,1
196,persistence_challenge,772.0,0.6,2,44.3,3,1,0,71.9,45.9,0
151,decision_making,470.6,0.9,1,23.3,9,1,0,98.1,70.3,0
81,emotional_recognition,385.3,0.8,2,41.5,8,2,0,70.6,62.0,0
86,persistence_challenge,728.8,0.6,2,73.8,3,1,0,61.4,43.3,0
187,reaction_speed,511.2,0.4257,2,2556.0,1,2,0,79.0,0.0,2
5,persistence_challenge,534.4,0.4,3,54.0,2,1,0,70.6,33.3,0
45,decision_making,578.7,0.6,4,28.8,6,1,0,85.5,45.2,1
87,reaction_speed,383.9,0.6158,1,1151.8,1,3,0,93.9,0.0,2
187,persistence_challenge,583.9,0.6,2,57.8,3,2,0,50.4,46.4,0
155,emotional_recognition,634.9,0.7,3,47.4,7,3,0,61.6,50.9,0
85,reaction_speed,636.7,0.9303,0,1910.1,1,2,0,71.6,0.0,1
31,focus_tracking,317.8,0.6,4,38.4,6,3,0,66.1,47.0,1
22,decision_making,524.5,0.7,3,25.8,7,1,0,56.5,53.8,0
19,reaction_speed,336.5,0.9488,0,1009.5,1,2,0,80.7,0.0,1
28,memory_pattern,331.7,0.875,1,53.2,7,1,0,68.4,67.9,0
146,memory_pattern,1006.7,0.75,2,46.8,6,2,0,104.1,52.3,1
49,memory_pattern,273.9,0.8,1,61.9,4,2,0,67.0,63.1,0
174,reaction_speed,455.0,0.7836,0,1820.2,1,3,0,71.4,0.0,1
129,decision_making,375.5,0.3,7,29.8,3,3,0,57.8,23.2,1
136,memory_pattern,553.2,0.6667,1,65.5,2,2,0,89.3,51.9,0
99,focus_tracking,371.4,0.5,5,31.6,5,2,0,83.8,39.1,0
137,emotional_recognition,1495.2,0.9,1,51.7,9,2,0,87.9,57.9,0
172,reaction_speed,486.7,0.6084,1,1946.9,1,2,0,81.0,0.0,1
66,emotional_recognition,405.4,0.7,3,48.1,7,1,0,48.6,53.1,0
89,decision_making,281.0,0.7,3,30.8,7,3,0,87.4,56.1,1
112,reaction_speed,318.2,0.7219,1,1272.9,1,4,0,61.8,0.0,2
75,decision_making,511.9,0.5,5,30.0,5,2,0,79.0,37.9,1
33,reaction_speed,534.5,0.5094,1,2138.0,1,1,0,44.2,0.0,1
74,memory_pattern,523.4,0.75,1,49.9,3,2,0,95.1,58.8,0
153,reaction_speed,314.7,0.7426,0,944.2,1,2,0,94.3,0.0,1
125,focus_tracking,635.0,0.8,2,32.5,8,1,0,93.8,60.4,0
32,emotional_recognition,463.3,0.6,4,47.3,6,3,0,88.5,44.6,1
92,emotional_recognition,850.5,0.8,2,50.7,8,1,0,94.8,56.4,0
124,memory_pattern,780.8,0.6667,1,56.1,2,4,0,76.4,50.6,1
127,persistence_challenge,334.1,0.4,3,59.4,2,2,0,91.6,34.7,1
90,emotional_recognition,596.3,0.8,2,54.4,8,1,0,72.4,58.6,0
158,emotional_recognition,463.2,0.6,4,41.3,6,3,1,100.1,45.2,1
22,reaction_speed,672.2,0.7536,0,2016.6,1,3,0,47.5,0.0,1
113,memory_pattern,572.7,0.5,2,48.7,2,3,0,48.1,41.4,1
5,decision_making,369.1,0.8,2,25.0,8,2,0,71.4,63.3,0
167,decision_making,603.0,0.9,1,26.8,9,3,0,82.9,69.0,0
62,persistence_challenge,532.5,0.8,1,96.1,4,1,0,84.3,57.1,0
174,reaction_speed,726.3,0.8462,0,3631.4,1,4,0,68.6,0.0,2
84,focus_tracking,488.7,0.7,3,35.4,7,3,0,76.5,53.6,1
26,persistence_challenge,248.5,0.6,2,70.8,3,1,0,66.4,48.4,0
142,persistence_challenge,358.4,0.6,2,69.2,3,1,0,73.7,47.5,0
156,persistence_challenge,538.7,0.8,1,59.6,4,3,0,54.3,60.7,0
81,persistence_challenge,447.9,0.6,2,84.0,3,4,0,60.3,45.1,1
117,reaction_speed,481.3,0.5131,2,2406.4,1,2,0,87.2,0.0,2
15,focus_tracking,465.2,0.7,3,30.3,7,2,0,91.6,54.3,0
59,focus_tracking,376.7,0.7,3,32.9,7,2,0,86.7,54.9,1
195,focus_tracking,331.1,0.9,1,33.4,9,4,0,90.3,71.4,0
148,reaction_speed,325.3,0.6824,1,1301.0,1,2,0,51.0,0.0,1
172,memory_pattern,860.2,0.75,1,67.9,3,3,1,97.5,53.6,1
62,focus_tracking,451.6,1.0,0,26.9,10,1,0,84.0,78.5,0
196,reaction_speed,337.8,0.7163,1,1351.0,1,2,0,87.7,0.0,1
42,persistence_challenge,481.1,0.8,1,69.3,4,3,1,99.6,60.3,1
46,decision_making,478.3,0.6,4,34.3,6,3,1,71.0,45.8,1
131,emotional_recognition,439.7,1.0,0,34.8,10,1,0,61.2,78.1,0
45,emotional_recognition,741.7,0.7,3,40.6,7,3,1,83.5,50.5,1
